threshold,precision,recall,fp,fn,tp,tn
0.1371838650322639,0.33506085590891244,0.8037295159163684,8468,1042,4267,10223
0.13719826638153634,0.3350871682110884,0.8037295159163684,8467,1042,4267,10224
0.13719983959324997,0.33511348464619495,0.8037295159163684,8466,1042,4267,10225
0.13720970041194328,0.33513980521520575,0.8037295159163684,8465,1042,4267,10226
0.13721352106155543,0.3351661299190951,0.8037295159163684,8464,1042,4267,10227
0.137213774442712,0.3351924587588374,0.8037295159163684,8463,1042,4267,10228
0.13721735943996785,0.33514023096865425,0.8035411565266528,8463,1043,4266,10228
0.13722284444872396,0.3350879949717159,0.8033527971369373,8463,1044,4265,10228
0.13722285077277055,0.3350357507660878,0.8031644377472217,8463,1045,4264,10228
0.1372230396171069,0.33506207763633505,0.8031644377472217,8462,1045,4264,10229
0.1372286010085707,0.33508840864440076,0.8031644377472217,8461,1045,4264,10230
0.1372336153279331,0.3351147437912606,0.8031644377472217,8460,1045,4264,10231
0.13723442264787422,0.3350624852629097,0.8029760783575062,8460,1046,4263,10231
0.13724684398150533,0.33508882251218364,0.8029760783575062,8459,1046,4263,10232
0.13724684627043474,0.33503655373005264,0.8027877189677906,8459,1047,4262,10232
0.13724771810689676,0.335062893081761,0.8027877189677906,8458,1047,4262,10233
0.13725316577138028,0.33508923657520245,0.8027877189677906,8457,1047,4262,10234
0.13725770237504603,0.335115584211354,0.8027877189677906,8456,1047,4262,10235
0.13727022682707768,0.3351419359911929,0.8027877189677906,8455,1047,4262,10236
0.13728471765302552,0.33516829191569675,0.8027877189677906,8454,1047,4262,10237
0.13729529137309124,0.3351946519858435,0.8027877189677906,8453,1047,4262,10238
0.13729608902956725,0.3352210162026113,0.8027877189677906,8452,1047,4262,10239
0.13729967421122266,0.33524738456697867,0.8027877189677906,8451,1047,4262,10240
0.13731910362253222,0.33527375707992446,0.8027877189677906,8450,1047,4262,10241
0.13732846496327122,0.33530013374242784,0.8027877189677906,8449,1047,4262,10242
0.13734470276806762,0.33532651455546814,0.8027877189677906,8448,1047,4262,10243
0.1373507525099502,0.33535289952002517,0.8027877189677906,8447,1047,4262,10244
0.13735749988381055,0.335379288637079,0.8027877189677906,8446,1047,4262,10245
0.13736151269134686,0.33540568190761,0.8027877189677906,8445,1047,4262,10246
0.13736623173516466,0.3354320793325988,0.8027877189677906,8444,1047,4262,10247
0.13737125354844854,0.3354584809130264,0.8027877189677906,8443,1047,4262,10248
0.1373785086405128,0.3354848866498741,0.8027877189677906,8442,1047,4262,10249
0.1373880376928787,0.3354325749822876,0.8025993595780749,8442,1048,4261,10249
0.13738947299699847,0.33545898283734843,0.8025993595780749,8441,1048,4261,10250
0.13738959636438416,0.33548539485079915,0.8025993595780749,8440,1048,4261,10251
0.13739214474220993,0.33551181102362204,0.8025993595780749,8439,1048,4261,10252
0.13739402465755057,0.3354594849988188,0.8024110001883594,8439,1049,4260,10252
0.1374056768097447,0.335485903291857,0.8024110001883594,8438,1049,4260,10253
0.13740815964172484,0.3355123257462393,0.8024110001883594,8437,1049,4260,10254
0.13742567479459072,0.3354599873976055,0.8022226407986438,8437,1050,4259,10254
0.13742664814968408,0.3354864119732178,0.8022226407986438,8436,1050,4259,10255
0.1374327702607163,0.3355128407121475,0.8022226407986438,8435,1050,4259,10256
0.13744746967998253,0.33553927361537855,0.8022226407986438,8434,1050,4259,10257
0.13744882157587154,0.33556571068389535,0.8022226407986438,8433,1050,4259,10258
0.13745158827126144,0.3355921519186825,0.8022226407986438,8432,1050,4259,10259
0.13745579255736284,0.3355397951142632,0.8020342814089282,8432,1051,4258,10259
0.1374851990135667,0.33556623847426903,0.8020342814089282,8431,1051,4258,10260
0.13749522558143212,0.33559268600252207,0.8020342814089282,8430,1051,4258,10261
0.1375021046165102,0.3356191377000079,0.8020342814089282,8429,1051,4258,10262
0.13751273782871481,0.33564559356771245,0.8020342814089282,8428,1051,4258,10263
0.1375137588949884,0.335672053606622,0.8020342814089282,8427,1051,4258,10264
0.13751561444004606,0.33569851781772314,0.8020342814089282,8426,1051,4258,10265
0.13751676608252772,0.3357249862020027,0.8020342814089282,8425,1051,4258,10266
0.13752396966495248,0.3357514587604479,0.8020342814089282,8424,1051,4258,10267
0.13753391018079372,0.3357779354940462,0.8020342814089282,8423,1051,4258,10268
0.13755904361207405,0.3358044164037855,0.8020342814089282,8422,1051,4258,10269
0.13756177885919804,0.3358309014906538,0.8020342814089282,8421,1051,4258,10270
0.13756517595181475,0.3358573907556397,0.8020342814089282,8420,1051,4258,10271
0.13756956272977308,0.3358838841997318,0.8020342814089282,8419,1051,4258,10272
0.13758488366169247,0.3359103818239192,0.8020342814089282,8418,1051,4258,10273
0.137585380459396,0.33593688362919133,0.8020342814089282,8417,1051,4258,10274
0.13759127509567995,0.33596338961653777,0.8020342814089282,8416,1051,4258,10275
0.13759962057669034,0.33598989978694865,0.8020342814089282,8415,1051,4258,10276
0.13760229677592908,0.33601641414141414,0.8020342814089282,8414,1051,4258,10277
0.1376119027601431,0.33604293268092494,0.8020342814089282,8413,1051,4258,10278
0.13762081293072664,0.336069455406472,0.8020342814089282,8412,1051,4258,10279
0.13762442224321678,0.33609598231904647,0.8020342814089282,8411,1051,4258,10280
0.13763083945740548,0.33612251341964006,0.8020342814089282,8410,1051,4258,10281
0.13763704347066327,0.3360701034183311,0.8018459220192127,8410,1052,4257,10281
0.13764120655059214,0.33609663666508766,0.8018459220192127,8409,1052,4257,10282
0.13764497375114138,0.3361231741018555,0.8018459220192127,8408,1052,4257,10283
0.13764502164291362,0.33614971572962726,0.8018459220192127,8407,1052,4257,10284
0.13764644950310803,0.3361762615493959,0.8018459220192127,8406,1052,4257,10285
0.13765235052914446,0.3362028115621545,0.8018459220192127,8405,1052,4257,10286
0.1376568749238888,0.3362293657688966,0.8018459220192127,8404,1052,4257,10287
0.13765804278315638,0.33617693522906794,0.8016575626294971,8404,1053,4256,10287
0.13766283124763837,0.3362034915870132,0.8016575626294971,8403,1053,4256,10288
0.1376742018379917,0.33623005214093854,0.8016575626294971,8402,1053,4256,10289
0.13767429119858163,0.33617760922809514,0.8014692032397815,8402,1054,4255,10289
0.13768083320456762,0.33620417193426044,0.8014692032397815,8401,1054,4255,10290
0.13770802563287074,0.3362307388384038,0.8014692032397815,8400,1054,4255,10291
0.13771164072325606,0.3362573099415205,0.8014692032397815,8399,1054,4255,10292
0.13772834095768507,0.336283885244606,0.8014692032397815,8398,1054,4255,10293
0.13773185727625822,0.3362314258615239,0.8012808438500659,8398,1055,4254,10293
0.13773190393277515,0.3361789581851237,0.8010924844603503,8398,1056,4253,10293
0.13773942458934982,0.33620553359683797,0.8010924844603503,8397,1056,4253,10294
0.13774567075571995,0.3362321132105305,0.8010924844603503,8396,1056,4253,10295
0.13774726311649677,0.33625869702719796,0.8010924844603503,8395,1056,4253,10296
0.13775456059387575,0.33628528504783745,0.8010924844603503,8394,1056,4253,10297
0.13775606258998635,0.33631187727344614,0.8010924844603503,8393,1056,4253,10298
0.13775945400216313,0.33625939106366154,0.8009041250706348,8393,1057,4252,10298
0.13776717137762004,0.33628598544764315,0.8009041250706348,8392,1057,4252,10299
0.1377676206328065,0.33631258403859843,0.8009041250706348,8391,1057,4252,10300
0.13777157843601748,0.3363391868375257,0.8009041250706348,8390,1057,4252,10301
0.13778074259637393,0.3362866861798908,0.8007157656809192,8390,1058,4251,10301
0.1377813431923649,0.3363132911392405,0.8007157656809192,8389,1058,4251,10302
0.13778759203058674,0.3363399003085687,0.8007157656809192,8388,1058,4251,10303
0.13779124390274433,0.3363665136888748,0.8007157656809192,8387,1058,4251,10304
0.1377926525369039,0.3363931312811585,0.8007157656809192,8386,1058,4251,10305
0.13779905864095543,0.33641975308641975,0.8007157656809192,8385,1058,4251,10306
0.13780114201641136,0.3364463791056589,0.8007157656809192,8384,1058,4251,10307
0.13780180819186827,0.3364730093398765,0.8007157656809192,8383,1058,4251,10308
0.13780255168972513,0.33649964379007363,0.8007157656809192,8382,1058,4251,10309
0.13781401203983296,0.3365262824572514,0.8007157656809192,8381,1058,4251,10310
0.13781993748104396,0.33655292534241155,0.8007157656809192,8380,1058,4251,10311
0.13782204165235304,0.33657957244655584,0.8007157656809192,8379,1058,4251,10312
0.1378250549477687,0.3366062237706865,0.8007157656809192,8378,1058,4251,10313
0.13782627917485363,0.33663287931580615,0.8007157656809192,8377,1058,4251,10314
0.1378408342663156,0.33665953908291757,0.8007157656809192,8376,1058,4251,10315
0.13785149089048385,0.33668620307302394,0.8007157656809192,8375,1058,4251,10316
0.13785297544139752,0.33671287128712873,0.8007157656809192,8374,1058,4251,10317
0.13785694046394226,0.33673954372623577,0.8007157656809192,8373,1058,4251,10318
0.13786809695259908,0.3367662203913491,0.8007157656809192,8372,1058,4251,10319
0.13787531718058077,0.3367929012834733,0.8007157656809192,8371,1058,4251,10320
0.13787731404979545,0.33681958640361304,0.8007157656809192,8370,1058,4251,10321
0.1378784603405353,0.33684627575277337,0.8007157656809192,8369,1058,4251,10322
0.1378920684258887,0.33687296933195976,0.8007157656809192,8368,1058,4251,10323
0.1378958830881327,0.33689966714217784,0.8007157656809192,8367,1058,4251,10324
0.13789691119054068,0.3369263691844337,0.8007157656809192,8366,1058,4251,10325
0.13790861492462247,0.3369530754597337,0.8007157656809192,8365,1058,4251,10326
0.13791284607850057,0.3369797859690844,0.8007157656809192,8364,1058,4251,10327
0.13791308117863424,0.3370065007134929,0.8007157656809192,8363,1058,4251,10328
0.1379132558298054,0.33703321969396655,0.8007157656809192,8362,1058,4251,10329
0.13791621995814235,0.33705994291151287,0.8007157656809192,8361,1058,4251,10330
0.13791795881051472,0.3370866703671398,0.8007157656809192,8360,1058,4251,10331
0.13794247794543277,0.3371134020618557,0.8007157656809192,8359,1058,4251,10332
0.13794466221549076,0.33714013799666903,0.8007157656809192,8358,1058,4251,10333
0.1379448569792606,0.33716687817258884,0.8007157656809192,8357,1058,4251,10334
