threshold,precision,recall,fp,fn,tp,tn
0.08256780191694613,0.23664330572494766,0.9794688265210021,16774,109,5200,1917
0.08259563576068,0.23665407545624176,0.9794688265210021,16773,109,5200,1918
0.08260620291963021,0.23666484616785,0.9794688265210021,16772,109,5200,1919
0.08260815638880672,0.23667561785990623,0.9794688265210021,16771,109,5200,1920
0.08262061050009048,0.23664087391898042,0.9792804671312865,16771,110,5199,1920
0.08268580846279884,0.23665164550047796,0.9792804671312865,16770,110,5199,1921
0.0827016005622595,0.23666241806263658,0.9792804671312865,16769,110,5199,1922
0.08270520867710622,0.2366731916055902,0.9792804671312865,16768,110,5199,1923
0.08270563586139683,0.23668396612947282,0.9792804671312865,16767,110,5199,1924
0.0827238656454349,0.23664921465968586,0.979092107741571,16767,111,5198,1924
0.08272689051068072,0.2366599890730286,0.979092107741571,16766,111,5198,1925
0.08272967518825272,0.23667076446751353,0.979092107741571,16765,111,5198,1926
0.08274507036505421,0.23663600764957654,0.9789037483518553,16765,112,5197,1926
0.08279251074368289,0.2366467829333819,0.9789037483518553,16764,112,5197,1927
0.08281520626684263,0.2366575591985428,0.9789037483518553,16763,112,5197,1928
0.08283034183507858,0.2366683364451933,0.9789037483518553,16762,112,5197,1929
0.08283899664381686,0.23667911467346753,0.9789037483518553,16761,112,5197,1930
0.08283937146047829,0.23668989388349956,0.9789037483518553,16760,112,5197,1931
0.08285992588113902,0.23670067407542358,0.9789037483518553,16759,112,5197,1932
0.08286324110242692,0.23671145524937373,0.9789037483518553,16758,112,5197,1933
0.08286384184969454,0.2367222374054842,0.9789037483518553,16757,112,5197,1934
0.0828730614773839,0.23673302054388923,0.9789037483518553,16756,112,5197,1935
0.0828816088940962,0.23674380466472303,0.9789037483518553,16755,112,5197,1936
0.08292423863066041,0.23675458976811992,0.9789037483518553,16754,112,5197,1937
0.0829432663603412,0.23671981776765375,0.9787153889621397,16754,113,5196,1937
0.08295595250673704,0.23673060276094582,0.9787153889621397,16753,113,5196,1938
0.08300887982193228,0.23669582649899762,0.9785270295724242,16753,114,5195,1938
0.08301106659941665,0.23670661138196564,0.9785270295724242,16752,114,5195,1939
0.08301449196280214,0.23671739724779003,0.9785270295724242,16751,114,5195,1940
0.0830256021669391,0.23672818409660515,0.9785270295724242,16750,114,5195,1941
0.08308309904844195,0.2367389719285454,0.9785270295724242,16749,114,5195,1942
0.08310073350691605,0.23674976074374515,0.9785270295724242,16748,114,5195,1943
0.08316301551822187,0.23676055054233888,0.9785270295724242,16747,114,5195,1944
0.08322896830667834,0.23677134132446107,0.9785270295724242,16746,114,5195,1945
0.08325405399588792,0.23678213309024612,0.9785270295724242,16745,114,5195,1946
0.0832791231413021,0.2367929258398286,0.9785270295724242,16744,114,5195,1947
0.08333779151011182,0.23680371957334306,0.9785270295724242,16743,114,5195,1948
0.08333911916175951,0.236814514290924,0.9785270295724242,16742,114,5195,1949
0.08337409183170923,0.23682530999270604,0.9785270295724242,16741,114,5195,1950
0.08337724572970778,0.2368361066788238,0.9785270295724242,16740,114,5195,1951
0.08338833630554833,0.23684690434941189,0.9785270295724242,16739,114,5195,1952
0.08339674422531317,0.23685770300460493,0.9785270295724242,16738,114,5195,1953
0.08339898211818249,0.23686850264453765,0.9785270295724242,16737,114,5195,1954
0.0834117837221436,0.23687930326934475,0.9785270295724242,16736,114,5195,1955
0.08343722309839437,0.23689010487916096,0.9785270295724242,16735,114,5195,1956
0.08349576949203023,0.23690090747412101,0.9785270295724242,16734,114,5195,1957
0.08350940587846885,0.23691171105435974,0.9785270295724242,16733,114,5195,1958
0.08351100703588933,0.23692251562001185,0.9785270295724242,16732,114,5195,1959
0.08352029301658884,0.23693332117121227,0.9785270295724242,16731,114,5195,1960
0.08356570753438919,0.23694412770809578,0.9785270295724242,16730,114,5195,1961
0.08357053231618923,0.2369549352307973,0.9785270295724242,16729,114,5195,1962
0.08358557443436927,0.23696574373945173,0.9785270295724242,16728,114,5195,1963
0.08358565324391125,0.23697655323419395,0.9785270295724242,16727,114,5195,1964
0.0835982900509652,0.23698736371515897,0.9785270295724242,16726,114,5195,1965
0.08360700297333809,0.23695255474452553,0.9783386701827086,16726,115,5194,1965
