dataset,stage,model,scope,metric,value,source_file,seed_applicable,seed,code_version
South German Credit,11,xgb,nested OOF development,log_loss,0.5107591528419227,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,lr,nested OOF development,threshold,0.28832057530235305,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,lr,nested OOF development,precision,0.5389221556886228,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,lr,nested OOF development,recall,0.75,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,lr,nested OOF development,fp,154.0,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,lr,nested OOF development,fn,60.0,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,lr,nested OOF development,precision_at_050,0.6373626373626373,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,lr,nested OOF development,recall_at_050,0.48333333333333334,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,dt,nested OOF development,threshold,0.2631578947368421,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,dt,nested OOF development,precision,0.4639175257731959,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,dt,nested OOF development,recall,0.75,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,dt,nested OOF development,fp,208.0,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,dt,nested OOF development,fn,60.0,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,dt,nested OOF development,precision_at_050,0.519774011299435,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,dt,nested OOF development,recall_at_050,0.38333333333333336,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,rf,nested OOF development,threshold,0.33115122734103086,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,rf,nested OOF development,precision,0.5357142857142857,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,rf,nested OOF development,recall,0.75,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,rf,nested OOF development,fp,156.0,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,rf,nested OOF development,fn,60.0,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,rf,nested OOF development,precision_at_050,0.6260869565217392,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,rf,nested OOF development,recall_at_050,0.3,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,xgb,nested OOF development,threshold,0.29568660259246826,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,xgb,nested OOF development,precision,0.5373134328358209,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,xgb,nested OOF development,recall,0.75,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,xgb,nested OOF development,fp,155.0,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,xgb,nested OOF development,fn,60.0,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,xgb,nested OOF development,precision_at_050,0.6210526315789474,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,12,xgb,nested OOF development,recall_at_050,0.49166666666666664,outputs/modelling/thresholds_selected.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,pr_auc,0.5938666287908727,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,pr_auc_ci_low,0.49115963492185183,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,pr_auc_ci_high,0.7054294637555769,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,roc_auc,0.7461904761904763,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,calibration_slope,0.8494977746445959,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,precision,0.47058823529411764,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,recall,0.6666666666666666,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,threshold,0.28832057530235305,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,pr_auc,0.4719855840678341,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,pr_auc_ci_low,0.39476975903333794,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,pr_auc_ci_high,0.5615221165006549,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,roc_auc,0.6917857142857142,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,calibration_slope,0.19761629695534105,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,precision,0.4536082474226804,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,recall,0.7333333333333333,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,threshold,0.2631578947368421,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,pr_auc,0.6454371848033107,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,pr_auc_ci_low,0.5477135394961438,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,pr_auc_ci_high,0.7485953157739078,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,roc_auc,0.7559523809523809,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,calibration_slope,1.4957313037904911,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,precision,0.48148148148148145,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,recall,0.65,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,rf,locked holdout test,threshold,0.33115122734103086,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
