threshold,predicted_positive,precision,recall,tp,fp,tn,fn
0.14525009925794669,7245,0.326984126984127,0.5599149137319782,2369,4876,27061,1862
0.14521123334269193,7246,0.32693900082804306,0.5599149137319782,2369,4877,27060,1862
0.14521081069913752,7247,0.3268938871257072,0.5599149137319782,2369,4878,27059,1862
0.14519837551747658,7248,0.3268487858719647,0.5599149137319782,2369,4879,27058,1862
0.14514784435243436,7249,0.3269416471237412,0.5601512644764831,2370,4879,27058,1861
0.14514174817166203,7250,0.32689655172413795,0.5601512644764831,2370,4880,27057,1861
0.1451365916890131,7251,0.3269893807750655,0.5603876152209879,2371,4880,27057,1860
0.1451083612245082,7252,0.3270821842250414,0.5606239659654928,2372,4880,27057,1859
0.14510817621770766,7253,0.32703708810147525,0.5606239659654928,2372,4881,27056,1859
0.14510298264063867,7254,0.3269920044113592,0.5606239659654928,2372,4882,27055,1859
0.14509662118609823,7255,0.32694693314955203,0.5606239659654928,2372,4883,27054,1859
0.14508726206895503,7256,0.3269018743109151,0.5606239659654928,2372,4884,27053,1859
0.1450596795070825,7257,0.3268568278903128,0.5606239659654928,2372,4885,27052,1859
0.14503057575211395,7258,0.3268117938826123,0.5606239659654928,2372,4886,27051,1859
0.14502225808677677,7259,0.3267667722826836,0.5606239659654928,2372,4887,27050,1859
0.1450218872289062,7260,0.32672176308539946,0.5606239659654928,2372,4888,27049,1859
0.14502100706684443,7261,0.3266767662856356,0.5606239659654928,2372,4889,27048,1859
0.14501939860013083,7262,0.32663178187827047,0.5606239659654928,2372,4890,27047,1859
0.14498576726233925,7263,0.3267244940107394,0.5608603167099976,2373,4890,27047,1858
0.14497130683928058,7264,0.3266795154185022,0.5608603167099976,2373,4891,27046,1858
0.14497125213593023,7265,0.3266345492085341,0.5608603167099976,2373,4892,27045,1858
0.14497032915009997,7266,0.3265895953757225,0.5608603167099976,2373,4893,27044,1858
0.14494692919078597,7267,0.326544653914958,0.5608603167099976,2373,4894,27043,1858
0.14493630108855005,7268,0.32649972482113376,0.5608603167099976,2373,4895,27042,1858
0.1449170894722426,7269,0.3264548080891457,0.5608603167099976,2373,4896,27041,1858
0.14491657852964507,7270,0.3264099037138927,0.5608603167099976,2373,4897,27040,1858
0.14486001711479965,7271,0.32636501169027643,0.5608603167099976,2373,4898,27039,1858
0.14484053535506444,7272,0.3263201320132013,0.5608603167099976,2373,4899,27038,1858
0.1448389334632635,7273,0.3262752646775746,0.5608603167099976,2373,4900,27037,1858
0.14480894817285514,7274,0.3262304096783063,0.5608603167099976,2373,4901,27036,1858
0.1448023530712271,7275,0.32618556701030926,0.5608603167099976,2373,4902,27035,1858
0.14478100265051036,7276,0.3261407366684992,0.5608603167099976,2373,4903,27034,1858
0.1447787060184364,7277,0.3260959186477944,0.5608603167099976,2373,4904,27033,1858
0.14477542028754076,7278,0.32605111294311623,0.5608603167099976,2373,4905,27032,1858
0.14476768628543107,7279,0.32600631954938863,0.5608603167099976,2373,4906,27031,1858
0.14476072303634097,7280,0.32596153846153847,0.5608603167099976,2373,4907,27030,1858
0.1447500931901567,7281,0.3259167696744953,0.5608603167099976,2373,4908,27029,1858
0.14474145102211688,7282,0.3258720131831914,0.5608603167099976,2373,4909,27028,1858
0.14473407560822163,7283,0.32582726898256215,0.5608603167099976,2373,4910,27027,1858
0.14473264274306424,7284,0.3257825370675453,0.5608603167099976,2373,4911,27026,1858
0.14473036084924382,7285,0.32573781743308167,0.5608603167099976,2373,4912,27025,1858
0.144725657434366,7286,0.3256931100741147,0.5608603167099976,2373,4913,27024,1858
0.14471030140700974,7287,0.3256484149855908,0.5608603167099976,2373,4914,27023,1858
0.14466751818251952,7288,0.3257409440175631,0.5610966674545025,2374,4914,27023,1857
0.14465588368219587,7289,0.3256962546302648,0.5610966674545025,2374,4915,27022,1857
0.14464855418540806,7290,0.3256515775034294,0.5610966674545025,2374,4916,27021,1857
0.14462945572746352,7291,0.3256069126320121,0.5610966674545025,2374,4917,27020,1857
0.14461962090537814,7292,0.32556226001097094,0.5610966674545025,2374,4918,27019,1857
0.14460614942837152,7293,0.3255176196352667,0.5610966674545025,2374,4919,27018,1857
0.1445934319055412,7294,0.3254729914998629,0.5610966674545025,2374,4920,27017,1857
0.14459172307427554,7295,0.3254283755997258,0.5610966674545025,2374,4921,27016,1857
0.1445871502645052,7296,0.32538377192982454,0.5610966674545025,2374,4922,27015,1857
0.14457071190733428,7297,0.3253391804851309,0.5610966674545025,2374,4923,27014,1857
0.14456017620914483,7298,0.3252946012606193,0.5610966674545025,2374,4924,27013,1857
0.14453192609370447,7299,0.3253870393204549,0.5613330181990073,2375,4924,27013,1856
0.1445170935015893,7300,0.3253424657534247,0.5613330181990073,2375,4925,27012,1856
0.14449954607523113,7301,0.325297904396658,0.5613330181990073,2375,4926,27011,1856
0.14449456497990382,7302,0.3252533552451383,0.5613330181990073,2375,4927,27010,1856
0.14446753531928536,7303,0.32520881829385184,0.5613330181990073,2375,4928,27009,1856
0.14446583549701836,7304,0.32516429353778753,0.5613330181990073,2375,4929,27008,1856
0.1444603428216298,7305,0.3252566735112936,0.5615693689435122,2376,4929,27008,1855
0.1444540526385832,7306,0.3253490281960033,0.5618057196880171,2377,4929,27008,1854
0.1444520245645124,7307,0.3253045025318188,0.5618057196880171,2377,4930,27007,1854
0.1444291152486393,7308,0.3252599890530925,0.5618057196880171,2377,4931,27006,1854
0.14440797211231957,7309,0.32535230537693255,0.5620420704325219,2378,4931,27006,1853
0.14439098824246227,7310,0.3253077975376197,0.5620420704325219,2378,4932,27005,1853
0.14438218471176864,7311,0.3252633018738887,0.5620420704325219,2378,4933,27004,1853
0.14437282042533944,7312,0.32521881838074396,0.5620420704325219,2378,4934,27003,1853
0.14436819978004772,7313,0.3251743470531929,0.5620420704325219,2378,4935,27002,1853
0.1443681404514831,7314,0.3251298878862456,0.5620420704325219,2378,4936,27001,1853
0.14434978252097852,7315,0.32508544087491453,0.5620420704325219,2378,4937,27000,1853
0.14433980603612642,7316,0.32504100601421543,0.5620420704325219,2378,4938,26999,1853
0.14432102687335976,7317,0.3249965832991663,0.5620420704325219,2378,4939,26998,1853
0.1443177198952095,7318,0.3249521727247882,0.5620420704325219,2378,4940,26997,1853
0.14430885476085878,7319,0.3249077742861047,0.5620420704325219,2378,4941,26996,1853
0.1442885151570482,7320,0.32486338797814207,0.5620420704325219,2378,4942,26995,1853
0.14428600353134838,7321,0.32481901379592953,0.5620420704325219,2378,4943,26994,1853
0.14428156251925917,7322,0.32477465173449876,0.5620420704325219,2378,4944,26993,1853
0.14428056688491356,7323,0.32473030178888435,0.5620420704325219,2378,4945,26992,1853
0.1442775813578597,7324,0.3246859639541234,0.5620420704325219,2378,4946,26991,1853
0.14425941424619287,7325,0.324641638225256,0.5620420704325219,2378,4947,26990,1853
0.1442527502978961,7326,0.3245973245973246,0.5620420704325219,2378,4948,26989,1853
0.14424108017806203,7327,0.32455302306537465,0.5620420704325219,2378,4949,26988,1853
0.1442377894323393,7328,0.32450873362445415,0.5620420704325219,2378,4950,26987,1853
0.1442321514851195,7329,0.32460090053213264,0.5622784211770268,2379,4950,26987,1852
0.14422300541219957,7330,0.3246930422919509,0.5625147719215315,2380,4950,26987,1851
0.144214663800614,7331,0.32478515891419996,0.5627511226660364,2381,4950,26987,1850
0.14418699468972274,7332,0.3248772504091653,0.5629874734105412,2382,4950,26987,1849
0.14417432772038832,7333,0.32483294695213416,0.5629874734105412,2382,4951,26986,1849
0.14416663232108326,7334,0.32478865557676573,0.5629874734105412,2382,4952,26985,1849
0.14416491606239126,7335,0.3247443762781186,0.5629874734105412,2382,4953,26984,1849
0.14414463902185293,7336,0.32470010905125407,0.5629874734105412,2382,4954,26983,1849
0.14412085556559096,7337,0.3246558538912362,0.5629874734105412,2382,4955,26982,1849
0.14411929623451866,7338,0.3247478877078223,0.5632238241550461,2383,4955,26982,1848
