dataset,stage,model,scope,metric,value,source_file,seed_applicable,seed,code_version
Bank Marketing,13,rf,locked holdout test,roc_auc,0.796165068482611,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,calibration_slope,1.1132848857422986,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,precision,0.5039727582292849,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,recall,0.41965973534971646,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,threshold,0.28745734082135144,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,pr_auc,0.46677317651231776,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,pr_auc_ci_low,0.43757972946248674,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,pr_auc_ci_high,0.4975514427924648,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,roc_auc,0.808194831282189,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,calibration_slope,1.0203651190801208,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,precision,0.5267260579064588,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,recall,0.44706994328922495,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,threshold,0.2828892171382904,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,tp,426.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,fp,375.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,tn,7610.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,fn,632.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,tp,246.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,fp,201.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,tn,7784.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,fn,812.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,tp,444.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,fp,437.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,tn,7548.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,fn,614.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,tp,473.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,fp,425.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,tn,7560.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,xgb,locked holdout test,fn,585.0,outputs/modelling/confusion_matrices.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,14,lr_vs_dt,paired outer folds,mean_diff,0.12672460117557088,outputs/analysis/paired_fold_differences.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,14,lr_vs_dt,paired outer folds,sd_diff,0.00494646345800579,outputs/analysis/paired_fold_differences.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,14,lr_vs_dt,paired outer folds,folds_agreeing_in_sign,5.0,outputs/analysis/paired_fold_differences.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,14,lr_vs_dt,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,14,lr_vs_rf,paired outer folds,mean_diff,-0.032111032005702825,outputs/analysis/paired_fold_differences.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,14,lr_vs_rf,paired outer folds,sd_diff,0.012245289529407849,outputs/analysis/paired_fold_differences.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,14,lr_vs_rf,paired outer folds,folds_agreeing_in_sign,5.0,outputs/analysis/paired_fold_differences.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
